CropSeq	crop_no	day	precip	irrigation	evap	transpire	drainage	waterInSoil	plantwaterInSoil	droughtFactorPlant	droughtFactorSoil	LAI	NO3-N	Canopy
1	99	214	0	0	3.13	0	0.121404891223997	102.949355250753	2.75455553593715	0.516235013463552	0	0	0.00881726409162158	0
1	99	215	0	0	2.64889596334742	0	0.00728429347344104	100.293174993932	0.105659572589726	0.981443684454913	0	0	0.000547020349669254	0
1	99	216	0	0	0.4695	0	0	99.8236749939319	0	1	0	0	0	0
1	99	217	0	0	0.4695	0	0	99.3541749939319	0	1	0	0	0	0
1	99	218	12	0	3.13	0	2.02341485206183	106.20076014187	5.88455553593715	0	0	0	0.147118195090704	0
1	99	219	0	0	3.13	0	0.121404891123711	102.949355250746	2.75455553593715	0.516235013463552	0	0	0.00900729533300927	0
1	99	220	0	0	2.64889596334742	0	0.00728429346742317	100.293174993932	0.105659572589726	0.981443684454913	0	0	0.000558710391220986	0
1	99	221	0	0	0.4695	0	0	99.8236749939315	0	1	0	0	0	0
1	99	222	0	0	0.4695	0	0	99.3541749939316	0	1	0	0	0	0
1	99	223	12	0	3.13	0	2.02341485206147	106.20076014187	5.88455553593715	0	0	0	0.150184573735495	0
1	99	224	0	0	3.13	0	0.121404891123691	102.949355250746	2.75455553593715	0.516235013463552	0	0	0.00919347261566822	0
1	99	225	0	0	2.64889596334742	0	0.00728429346742317	100.293174993932	0.105659572589726	0.981443684454913	0	0	0.000570163351034449	0
1	99	226	0	0	0.4695	0	0	99.8236749939315	0	1	0	0	0	0
1	99	227	0	0	0.4695	0	0	99.3541749939316	0	1	0	0	0	0
1	99	228	12	0	3.13	0	2.02341485206147	106.20076014187	5.88455553593715	0	0	0	0.153188764086642	0
1	99	229	0	0	3.09	0	0.121404891123691	102.989355250746	2.79455553593715	0.509210069072705	0	0	0.00937223260093283	0
1	99	230	0	0	2.67689596334742	0	0.00728429346742317	100.305174993932	0.117659572589726	0.979336201137659	0	0	0.000581314747475982	0
